Date Raw;Date Parsed;Sales Count;Volume;Volume USD;Cummulative Volume;Cummulative Volume USD
1571270400000;10/17/2019;47;1.7197453549558073;301.04699999999997;3831.890653691984;757206.8109999999
1571356800000;10/18/2019;39;0.6229257150462963;110.55300000000003;3832.51357940703;757317.3639999998
1571443200000;10/19/2019;78;2.655481507175924;459.09999999999997;3835.169060914206;757776.4639999998
1571529600000;10/20/2019;56;0.7685477297453707;132.08199999999997;3835.9376086439515;757908.5459999999
1571616000000;10/21/2019;134;2.0639996343621383;361.6269999999997;3838.0016082783136;758270.1729999998
1571702400000;10/22/2019;80;2.8681149749228387;500.07199999999995;3840.8697232532363;758770.2449999999
1571788800000;10/23/2019;51;5.025529189043211;861.5090000000002;3845.8952524422793;759631.7539999998
1571875200000;10/24/2019;38;0.6660909028549383;107.633;3846.5613433451344;759739.3869999999
1571961600000;10/25/2019;59;4.197905623122428;674.5120000000001;3850.759248968257;760413.8989999999
1572048000000;10/26/2019;54;0.9782461133236299;177.50900000000001;3851.7374950815806;760591.4079999998
1572134400000;10/27/2019;37;0.5550349303425928;99.649;3852.292530011923;760691.0569999998
1572220800000;10/28/2019;40;13.625152675282921;2501.317;3865.9176826872063;763192.3739999998
1572307200000;10/29/2019;42;1.5104710462962962;274.69599999999997;3867.4281537335028;763467.0699999998
1572393600000;10/30/2019;56;0.5441372025462963;103.66200000000002;3867.972290936049;763570.7319999998
1572480000000;10/31/2019;100;0.9173400553902117;167.997;3868.889630991439;763738.7289999998
1572566400000;11/01/2019;33;0.811113991620964;148.23699999999994;3869.70074498306;763886.9659999998
1572652800000;11/02/2019;76;1.5229323061601716;278.79100000000017;3871.22367728922;764165.7569999998
1572739200000;11/03/2019;44;0.5983216401234568;109.62099999999998;3871.8219989293434;764275.3779999998
1572825600000;11/04/2019;67;3.286866723600088;597.6280000000003;3875.1088656529437;764873.0059999998
1572912000000;11/05/2019;73;2.1891871304012316;406.67100000000005;3877.2980527833447;765279.6769999998
1572998400000;11/06/2019;84;1.2024971201046624;227.47200000000004;3878.500549903449;765507.1489999997
